timestamp,generation,hour,day,weekday,month,anomaly_iforest
2024-03-12 17:00:00,4875,17,12,Tuesday,March,False
2024-03-12 16:00:00,1464,16,12,Tuesday,March,False
2024-03-12 15:00:00,90,15,12,Tuesday,March,False
2024-03-12 03:00:00,1178,3,12,Tuesday,March,False
2024-03-12 02:00:00,7236,2,12,Tuesday,March,False
2024-03-12 01:00:00,9189,1,12,Tuesday,March,False
2024-03-12 00:00:00,10850,0,12,Tuesday,March,False
2024-03-11 23:00:00,11513,23,11,Monday,March,False
2024-03-11 22:00:00,12014,22,11,Monday,March,False
2024-03-11 21:00:00,12546,21,11,Monday,March,False
2024-03-11 20:00:00,12694,20,11,Monday,March,False
2024-03-11 19:00:00,12826,19,11,Monday,March,False
2024-03-11 18:00:00,11599,18,11,Monday,March,False
2024-03-11 17:00:00,7937,17,11,Monday,March,False
2024-03-11 16:00:00,2018,16,11,Monday,March,False
2024-03-11 15:00:00,65,15,11,Monday,March,False
2024-03-11 03:00:00,806,3,11,Monday,March,False
2024-03-11 02:00:00,4846,2,11,Monday,March,False
2024-03-11 01:00:00,9098,1,11,Monday,March,False
2024-03-11 00:00:00,10661,0,11,Monday,March,False
2024-03-10 23:00:00,10955,23,10,Sunday,March,False
2024-03-10 22:00:00,11031,22,10,Sunday,March,False
2024-03-10 21:00:00,11685,21,10,Sunday,March,False
2024-03-10 20:00:00,11729,20,10,Sunday,March,False
2024-03-10 19:00:00,11387,19,10,Sunday,March,False
2024-03-10 18:00:00,10258,18,10,Sunday,March,False
2024-03-10 17:00:00,7006,17,10,Sunday,March,False
2024-03-10 16:00:00,1770,16,10,Sunday,March,False
2024-03-10 15:00:00,52,15,10,Sunday,March,False
2024-03-10 05:00:00,44,5,10,Sunday,March,False
2024-03-10 04:00:00,57,4,10,Sunday,March,False
2024-03-10 03:00:00,1252,3,10,Sunday,March,False
2024-03-10 02:00:00,6357,2,10,Sunday,March,False
2024-03-10 01:00:00,10178,1,10,Sunday,March,False
2024-03-10 00:00:00,11695,0,10,Sunday,March,False
2024-03-09 23:00:00,12468,23,9,Saturday,March,False
2024-03-09 22:00:00,13098,22,9,Saturday,March,False
2024-03-09 21:00:00,13439,21,9,Saturday,March,False
2024-03-09 20:00:00,13650,20,9,Saturday,March,False
2024-03-09 19:00:00,13331,19,9,Saturday,March,False
2024-03-09 18:00:00,12270,18,9,Saturday,March,False
2024-03-09 17:00:00,8588,17,9,Saturday,March,False
2024-03-09 16:00:00,2095,16,9,Saturday,March,False
2024-03-09 15:00:00,149,15,9,Saturday,March,False
2024-03-09 14:00:00,7,14,9,Saturday,March,False
2024-03-09 12:00:00,11,12,9,Saturday,March,False
2024-03-09 11:00:00,1,11,9,Saturday,March,False
2024-03-09 10:00:00,29,10,9,Saturday,March,False
2024-03-09 09:00:00,32,9,9,Saturday,March,False
2024-03-09 08:00:00,4,8,9,Saturday,March,False
2024-03-09 03:00:00,1430,3,9,Saturday,March,False
2024-03-09 02:00:00,7802,2,9,Saturday,March,False
2024-03-09 01:00:00,11154,1,9,Saturday,March,False
2024-03-09 00:00:00,12630,0,9,Saturday,March,False
2024-03-08 23:00:00,13199,23,8,Friday,March,False
2024-03-08 22:00:00,13196,22,8,Friday,March,False
2024-03-08 21:00:00,13172,21,8,Friday,March,False
2024-03-08 20:00:00,13186,20,8,Friday,March,False
2024-03-08 19:00:00,13196,19,8,Friday,March,False
2024-03-08 18:00:00,12990,18,8,Friday,March,False
2024-03-08 17:00:00,8825,17,8,Friday,March,False
2024-03-08 16:00:00,2141,16,8,Friday,March,False
2024-03-08 15:00:00,91,15,8,Friday,March,False
2024-03-08 03:00:00,1104,3,8,Friday,March,False
2024-03-08 02:00:00,6293,2,8,Friday,March,False
2024-03-08 01:00:00,8951,1,8,Friday,March,False
2024-03-08 00:00:00,10392,0,8,Friday,March,False
2024-03-07 23:00:00,11236,23,7,Thursday,March,False
2024-03-07 22:00:00,11798,22,7,Thursday,March,False
2024-03-07 21:00:00,11536,21,7,Thursday,March,False
2024-03-07 20:00:00,11579,20,7,Thursday,March,False
2024-03-07 19:00:00,11727,19,7,Thursday,March,False
2024-03-07 18:00:00,10852,18,7,Thursday,March,False
2024-03-07 17:00:00,6680,17,7,Thursday,March,False
2024-03-07 16:00:00,1222,16,7,Thursday,March,False
2024-03-07 15:00:00,83,15,7,Thursday,March,False
2024-03-07 09:00:00,15,9,7,Thursday,March,False
2024-03-07 08:00:00,11,8,7,Thursday,March,False
2024-03-07 07:00:00,0,7,7,Thursday,March,False
2024-03-07 06:00:00,2,6,7,Thursday,March,False
2024-03-07 03:00:00,209,3,7,Thursday,March,False
2024-03-07 02:00:00,2084,2,7,Thursday,March,False
2024-03-07 01:00:00,4547,1,7,Thursday,March,False
2024-03-07 00:00:00,7933,0,7,Thursday,March,False
2024-03-06 23:00:00,10463,23,6,Wednesday,March,False
2024-03-06 22:00:00,11065,22,6,Wednesday,March,False
2024-03-06 21:00:00,12370,21,6,Wednesday,March,False
2024-03-06 20:00:00,12867,20,6,Wednesday,March,False
2024-03-06 19:00:00,12292,19,6,Wednesday,March,False
2024-03-06 18:00:00,10861,18,6,Wednesday,March,False
2024-03-06 17:00:00,6081,17,6,Wednesday,March,False
2024-03-06 16:00:00,980,16,6,Wednesday,March,False
2024-03-06 15:00:00,67,15,6,Wednesday,March,False
2024-03-06 03:00:00,1309,3,6,Wednesday,March,False
2024-03-06 02:00:00,6402,2,6,Wednesday,March,False
2024-03-06 01:00:00,8917,1,6,Wednesday,March,False
2024-03-06 00:00:00,10743,0,6,Wednesday,March,False
2024-03-05 23:00:00,12159,23,5,Tuesday,March,False
2024-03-05 22:00:00,12891,22,5,Tuesday,March,False
2024-03-05 21:00:00,13394,21,5,Tuesday,March,False
2024-03-05 20:00:00,13638,20,5,Tuesday,March,False
2024-03-05 19:00:00,12836,19,5,Tuesday,March,False
2024-03-05 18:00:00,12165,18,5,Tuesday,March,False
2024-03-05 17:00:00,8277,17,5,Tuesday,March,False
2024-03-05 16:00:00,1560,16,5,Tuesday,March,False
2024-03-05 15:00:00,86,15,5,Tuesday,March,False
2024-03-05 14:00:00,0,14,5,Tuesday,March,False
2024-03-05 03:00:00,825,3,5,Tuesday,March,False
2024-03-05 02:00:00,5042,2,5,Tuesday,March,False
2024-03-05 01:00:00,7892,1,5,Tuesday,March,False
2024-03-05 00:00:00,9581,0,5,Tuesday,March,False
2024-03-04 23:00:00,10470,23,4,Monday,March,False
2024-03-04 22:00:00,10782,22,4,Monday,March,False
2024-03-04 21:00:00,11288,21,4,Monday,March,False
2024-03-04 20:00:00,11694,20,4,Monday,March,False
2024-03-04 19:00:00,11136,19,4,Monday,March,False
2024-03-04 18:00:00,10101,18,4,Monday,March,False
2024-03-04 17:00:00,6813,17,4,Monday,March,False
2024-03-04 16:00:00,1709,16,4,Monday,March,False
2024-03-04 15:00:00,55,15,4,Monday,March,False
2024-03-04 04:00:00,22,4,4,Monday,March,False
2024-03-04 03:00:00,838,3,4,Monday,March,False
2024-03-04 02:00:00,5282,2,4,Monday,March,False
2024-03-04 01:00:00,7934,1,4,Monday,March,False
2024-03-04 00:00:00,9004,0,4,Monday,March,False
2024-03-03 23:00:00,9213,23,3,Sunday,March,False
2024-03-03 22:00:00,9595,22,3,Sunday,March,False
2024-03-03 21:00:00,9806,21,3,Sunday,March,False
2024-03-03 20:00:00,9352,20,3,Sunday,March,False
2024-03-03 19:00:00,9193,19,3,Sunday,March,False
2024-03-03 18:00:00,8780,18,3,Sunday,March,False
2024-03-03 17:00:00,6662,17,3,Sunday,March,False
2024-03-03 16:00:00,1440,16,3,Sunday,March,False
2024-03-03 15:00:00,88,15,3,Sunday,March,False
2024-03-03 13:00:00,3,13,3,Sunday,March,False
2024-03-03 11:00:00,3,11,3,Sunday,March,False
2024-03-03 10:00:00,16,10,3,Sunday,March,False
2024-03-03 09:00:00,9,9,3,Sunday,March,False
2024-03-03 08:00:00,38,8,3,Sunday,March,False
2024-03-03 07:00:00,17,7,3,Sunday,March,False
2024-03-03 06:00:00,17,6,3,Sunday,March,False
2024-03-03 05:00:00,97,5,3,Sunday,March,False
2024-03-03 04:00:00,137,4,3,Sunday,March,False
2024-03-03 03:00:00,614,3,3,Sunday,March,False
2024-03-03 02:00:00,4240,2,3,Sunday,March,False
2024-03-03 01:00:00,7925,1,3,Sunday,March,False
2024-03-03 00:00:00,10872,0,3,Sunday,March,False
2024-03-02 23:00:00,11680,23,2,Saturday,March,False
2024-03-02 22:00:00,11694,22,2,Saturday,March,False
2024-03-02 21:00:00,11491,21,2,Saturday,March,False
2024-03-02 20:00:00,10869,20,2,Saturday,March,False
2024-03-02 19:00:00,10287,19,2,Saturday,March,False
2024-03-02 18:00:00,9007,18,2,Saturday,March,False
2024-03-02 17:00:00,6147,17,2,Saturday,March,False
2024-03-02 16:00:00,1521,16,2,Saturday,March,False
2024-03-02 15:00:00,100,15,2,Saturday,March,False
2024-03-02 14:00:00,21,14,2,Saturday,March,False
2024-03-02 13:00:00,15,13,2,Saturday,March,False
2024-03-02 12:00:00,22,12,2,Saturday,March,False
2024-03-02 11:00:00,31,11,2,Saturday,March,False
2024-03-02 10:00:00,30,10,2,Saturday,March,False
2024-03-02 09:00:00,24,9,2,Saturday,March,False
2024-03-02 08:00:00,38,8,2,Saturday,March,False
2024-03-02 07:00:00,58,7,2,Saturday,March,False
2024-03-02 06:00:00,60,6,2,Saturday,March,False
2024-03-02 05:00:00,43,5,2,Saturday,March,False
2024-03-02 04:00:00,51,4,2,Saturday,March,False
2024-03-02 03:00:00,725,3,2,Saturday,March,False
2024-03-02 02:00:00,5237,2,2,Saturday,March,False
2024-03-02 01:00:00,8826,1,2,Saturday,March,False
2024-03-02 00:00:00,10502,0,2,Saturday,March,False
2024-03-01 23:00:00,11372,23,1,Friday,March,False
2024-03-01 22:00:00,11959,22,1,Friday,March,False
2024-03-01 21:00:00,12346,21,1,Friday,March,False
2024-03-01 20:00:00,12490,20,1,Friday,March,False
2024-03-01 19:00:00,11487,19,1,Friday,March,False
2024-03-01 18:00:00,10226,18,1,Friday,March,False
2024-03-01 17:00:00,7091,17,1,Friday,March,False
2024-03-01 16:00:00,1455,16,1,Friday,March,False
2024-03-01 15:00:00,98,15,1,Friday,March,False
2024-03-01 14:00:00,13,14,1,Friday,March,False
2024-03-01 13:00:00,26,13,1,Friday,March,False
2024-03-01 12:00:00,6,12,1,Friday,March,False
2024-03-01 09:00:00,8,9,1,Friday,March,False
2024-03-01 08:00:00,11,8,1,Friday,March,False
2024-03-01 07:00:00,17,7,1,Friday,March,False
2024-03-01 06:00:00,15,6,1,Friday,March,False
2024-03-01 05:00:00,14,5,1,Friday,March,False
2024-03-01 04:00:00,18,4,1,Friday,March,False
2024-03-01 03:00:00,833,3,1,Friday,March,False
2024-03-01 02:00:00,5813,2,1,Friday,March,False
2024-03-01 01:00:00,9328,1,1,Friday,March,False
2024-03-01 00:00:00,10961,0,1,Friday,March,False
2024-02-29 23:00:00,12450,23,29,Thursday,February,False
2024-02-29 22:00:00,13253,22,29,Thursday,February,False
2024-02-29 21:00:00,13542,21,29,Thursday,February,False
2024-02-29 20:00:00,13755,20,29,Thursday,February,False
2024-02-29 19:00:00,13040,19,29,Thursday,February,False
2024-02-29 18:00:00,12669,18,29,Thursday,February,False
2024-02-29 17:00:00,7831,17,29,Thursday,February,False
2024-02-29 16:00:00,1288,16,29,Thursday,February,False
2024-02-29 15:00:00,23,15,29,Thursday,February,False
2024-02-29 03:00:00,1030,3,29,Thursday,February,False
2024-02-29 02:00:00,7616,2,29,Thursday,February,False
2024-02-29 01:00:00,11538,1,29,Thursday,February,False
2024-02-29 00:00:00,12854,0,29,Thursday,February,False
2024-02-28 23:00:00,13367,23,28,Wednesday,February,False
2024-02-28 22:00:00,13549,22,28,Wednesday,February,False
2024-02-28 21:00:00,13913,21,28,Wednesday,February,False
2024-02-28 20:00:00,13520,20,28,Wednesday,February,False
2024-02-28 19:00:00,13013,19,28,Wednesday,February,False
2024-02-28 18:00:00,12743,18,28,Wednesday,February,False
2024-02-28 17:00:00,7463,17,28,Wednesday,February,False
2024-02-28 16:00:00,1237,16,28,Wednesday,February,False
2024-02-28 15:00:00,46,15,28,Wednesday,February,False
2024-02-28 03:00:00,841,3,28,Wednesday,February,False
2024-02-28 02:00:00,6781,2,28,Wednesday,February,False
2024-02-28 01:00:00,11251,1,28,Wednesday,February,False
2024-02-28 00:00:00,12800,0,28,Wednesday,February,False
2024-02-27 23:00:00,12665,23,27,Tuesday,February,False
2024-02-27 22:00:00,12569,22,27,Tuesday,February,False
2024-02-27 21:00:00,12528,21,27,Tuesday,February,False
2024-02-27 20:00:00,12383,20,27,Tuesday,February,False
2024-02-27 19:00:00,12795,19,27,Tuesday,February,False
2024-02-27 18:00:00,11696,18,27,Tuesday,February,False
2024-02-27 17:00:00,6551,17,27,Tuesday,February,False
2024-02-27 16:00:00,1091,16,27,Tuesday,February,False
2024-02-27 15:00:00,137,15,27,Tuesday,February,False
2024-02-27 14:00:00,74,14,27,Tuesday,February,False
2024-02-27 13:00:00,73,13,27,Tuesday,February,False
2024-02-27 12:00:00,33,12,27,Tuesday,February,False
2024-02-27 11:00:00,43,11,27,Tuesday,February,False
2024-02-27 10:00:00,67,10,27,Tuesday,February,False
2024-02-27 09:00:00,61,9,27,Tuesday,February,False
2024-02-27 08:00:00,53,8,27,Tuesday,February,False
2024-02-27 07:00:00,68,7,27,Tuesday,February,False
2024-02-27 06:00:00,92,6,27,Tuesday,February,False
2024-02-27 05:00:00,97,5,27,Tuesday,February,False
2024-02-27 04:00:00,89,4,27,Tuesday,February,False
2024-02-27 03:00:00,275,3,27,Tuesday,February,False
2024-02-27 02:00:00,1863,2,27,Tuesday,February,False
2024-02-27 01:00:00,3569,1,27,Tuesday,February,False
2024-02-27 00:00:00,4753,0,27,Tuesday,February,False
2024-02-26 23:00:00,6524,23,26,Monday,February,False
2024-02-26 22:00:00,8798,22,26,Monday,February,False
2024-02-26 21:00:00,9757,21,26,Monday,February,False
2024-02-26 20:00:00,9281,20,26,Monday,February,False
2024-02-26 19:00:00,8169,19,26,Monday,February,False
2024-02-26 18:00:00,6133,18,26,Monday,February,False
2024-02-26 17:00:00,2967,17,26,Monday,February,False
2024-02-26 16:00:00,474,16,26,Monday,February,False
2024-02-26 15:00:00,94,15,26,Monday,February,False
2024-02-26 14:00:00,55,14,26,Monday,February,False
2024-02-26 13:00:00,57,13,26,Monday,February,False
2024-02-26 12:00:00,68,12,26,Monday,February,False
2024-02-26 11:00:00,89,11,26,Monday,February,False
2024-02-26 10:00:00,117,10,26,Monday,February,False
2024-02-26 09:00:00,115,9,26,Monday,February,False
2024-02-26 08:00:00,94,8,26,Monday,February,False
2024-02-26 07:00:00,98,7,26,Monday,February,False
2024-02-26 06:00:00,94,6,26,Monday,February,False
2024-02-26 05:00:00,108,5,26,Monday,February,False
2024-02-26 04:00:00,90,4,26,Monday,February,False
2024-02-26 03:00:00,742,3,26,Monday,February,False
2024-02-26 02:00:00,5095,2,26,Monday,February,False
2024-02-26 01:00:00,8425,1,26,Monday,February,False
2024-02-26 00:00:00,9623,0,26,Monday,February,False
2024-02-25 23:00:00,10244,23,25,Sunday,February,False
2024-02-25 22:00:00,10120,22,25,Sunday,February,False
2024-02-25 21:00:00,10138,21,25,Sunday,February,False
2024-02-25 20:00:00,10432,20,25,Sunday,February,False
2024-02-25 19:00:00,9950,19,25,Sunday,February,False
2024-02-25 18:00:00,8932,18,25,Sunday,February,False
2024-02-25 17:00:00,3983,17,25,Sunday,February,False
2024-02-25 16:00:00,477,16,25,Sunday,February,False
2024-02-25 15:00:00,89,15,25,Sunday,February,False
2024-02-25 14:00:00,58,14,25,Sunday,February,False
2024-02-25 13:00:00,53,13,25,Sunday,February,False
2024-02-25 12:00:00,52,12,25,Sunday,February,False
2024-02-25 11:00:00,51,11,25,Sunday,February,False
2024-02-25 10:00:00,53,10,25,Sunday,February,False
2024-02-25 09:00:00,52,9,25,Sunday,February,False
2024-02-25 08:00:00,52,8,25,Sunday,February,False
2024-02-25 07:00:00,53,7,25,Sunday,February,False
2024-02-25 06:00:00,52,6,25,Sunday,February,False
2024-02-25 05:00:00,51,5,25,Sunday,February,False
2024-02-25 04:00:00,47,4,25,Sunday,February,False
2024-02-25 03:00:00,663,3,25,Sunday,February,False
2024-02-25 02:00:00,5188,2,25,Sunday,February,False
2024-02-25 01:00:00,8670,1,25,Sunday,February,False
2024-02-25 00:00:00,10620,0,25,Sunday,February,False
2024-02-24 23:00:00,10486,23,24,Saturday,February,False
2024-02-24 22:00:00,10621,22,24,Saturday,February,False
2024-02-24 21:00:00,11102,21,24,Saturday,February,False
2024-02-24 20:00:00,10830,20,24,Saturday,February,False
2024-02-24 19:00:00,9492,19,24,Saturday,February,False
2024-02-24 18:00:00,6922,18,24,Saturday,February,False
2024-02-24 17:00:00,3007,17,24,Saturday,February,False
2024-02-24 16:00:00,446,16,24,Saturday,February,False
2024-02-24 15:00:00,29,15,24,Saturday,February,False
2024-02-24 14:00:00,17,14,24,Saturday,February,False
2024-02-24 13:00:00,16,13,24,Saturday,February,False
2024-02-24 12:00:00,16,12,24,Saturday,February,False
2024-02-24 11:00:00,16,11,24,Saturday,February,False
2024-02-24 10:00:00,16,10,24,Saturday,February,False
2024-02-24 09:00:00,18,9,24,Saturday,February,False
2024-02-24 08:00:00,17,8,24,Saturday,February,False
2024-02-24 07:00:00,18,7,24,Saturday,February,False
2024-02-24 06:00:00,18,6,24,Saturday,February,False
2024-02-24 05:00:00,123,5,24,Saturday,February,False
2024-02-24 04:00:00,135,4,24,Saturday,February,False
2024-02-24 03:00:00,659,3,24,Saturday,February,False
2024-02-24 02:00:00,5872,2,24,Saturday,February,False
2024-02-24 01:00:00,9797,1,24,Saturday,February,False
2024-02-24 00:00:00,12267,0,24,Saturday,February,False
2024-02-23 23:00:00,13297,23,23,Friday,February,False
2024-02-23 22:00:00,13475,22,23,Friday,February,False
2024-02-23 21:00:00,13388,21,23,Friday,February,False
2024-02-23 20:00:00,12382,20,23,Friday,February,False
2024-02-23 19:00:00,11675,19,23,Friday,February,False
2024-02-23 18:00:00,8189,18,23,Friday,February,False
2024-02-23 17:00:00,3769,17,23,Friday,February,False
2024-02-23 16:00:00,660,16,23,Friday,February,False
2024-02-23 15:00:00,61,15,23,Friday,February,False
2024-02-23 14:00:00,33,14,23,Friday,February,False
2024-02-23 13:00:00,26,13,23,Friday,February,False
2024-02-23 12:00:00,21,12,23,Friday,February,False
2024-02-23 11:00:00,18,11,23,Friday,February,False
2024-02-23 10:00:00,18,10,23,Friday,February,False
2024-02-23 09:00:00,18,9,23,Friday,February,False
2024-02-23 08:00:00,18,8,23,Friday,February,False
2024-02-23 07:00:00,65,7,23,Friday,February,False
2024-02-23 06:00:00,80,6,23,Friday,February,False
2024-02-23 05:00:00,79,5,23,Friday,February,False
2024-02-23 04:00:00,73,4,23,Friday,February,False
2024-02-23 03:00:00,765,3,23,Friday,February,False
2024-02-23 02:00:00,6682,2,23,Friday,February,False
2024-02-23 01:00:00,10902,1,23,Friday,February,False
2024-02-23 00:00:00,12509,0,23,Friday,February,False
2024-02-22 23:00:00,13660,23,22,Thursday,February,False
2024-02-22 22:00:00,13919,22,22,Thursday,February,False
2024-02-22 21:00:00,14259,21,22,Thursday,February,True
2024-02-22 20:00:00,13876,20,22,Thursday,February,False
2024-02-22 19:00:00,13687,19,22,Thursday,February,False
2024-02-22 18:00:00,12850,18,22,Thursday,February,False
2024-02-22 17:00:00,6943,17,22,Thursday,February,False
2024-02-22 16:00:00,1071,16,22,Thursday,February,False
2024-02-22 15:00:00,89,15,22,Thursday,February,False
2024-02-22 14:00:00,40,14,22,Thursday,February,False
2024-02-22 13:00:00,41,13,22,Thursday,February,False
2024-02-22 12:00:00,41,12,22,Thursday,February,False
2024-02-22 11:00:00,44,11,22,Thursday,February,False
2024-02-22 10:00:00,46,10,22,Thursday,February,False
2024-02-22 09:00:00,49,9,22,Thursday,February,False
2024-02-22 08:00:00,55,8,22,Thursday,February,False
2024-02-22 07:00:00,67,7,22,Thursday,February,False
2024-02-22 06:00:00,59,6,22,Thursday,February,False
2024-02-22 05:00:00,98,5,22,Thursday,February,False
2024-02-22 04:00:00,98,4,22,Thursday,February,False
2024-02-22 03:00:00,483,3,22,Thursday,February,False
2024-02-22 02:00:00,3968,2,22,Thursday,February,False
2024-02-22 01:00:00,8109,1,22,Thursday,February,False
2024-02-22 00:00:00,10397,0,22,Thursday,February,False
2024-02-21 23:00:00,11167,23,21,Wednesday,February,False
2024-02-21 22:00:00,11783,22,21,Wednesday,February,False
2024-02-21 21:00:00,12420,21,21,Wednesday,February,False
2024-02-21 20:00:00,11984,20,21,Wednesday,February,False
2024-02-21 19:00:00,12694,19,21,Wednesday,February,False
2024-02-21 18:00:00,11616,18,21,Wednesday,February,False
2024-02-21 17:00:00,4596,17,21,Wednesday,February,False
2024-02-21 16:00:00,560,16,21,Wednesday,February,False
2024-02-21 15:00:00,18,15,21,Wednesday,February,False
2024-02-21 14:00:00,15,14,21,Wednesday,February,False
2024-02-21 13:00:00,17,13,21,Wednesday,February,False
2024-02-21 12:00:00,15,12,21,Wednesday,February,False
2024-02-21 11:00:00,15,11,21,Wednesday,February,False
